LAMMPS data file via write_data, version 7 Aug 2019, timestep = 120034

500 atoms
1 atom types

-3.8779952001738316e-01 2.8287799520019135e+01 xlo xhi
-3.8779952001738316e-01 2.8287799520019135e+01 ylo yhi
-3.8779952001738316e-01 2.8287799520019135e+01 zlo zhi

Masses

1 83.798

Atoms # atomic

125 1 5.9083187304941243e+00 5.4192181506314006e+00 5.0720832992316893e+00 0 0 0
8 1 5.2390968473226982e+00 2.6442656013316532e+00 2.3891313867581472e+00 0 0 0
4 1 2.8280989859008628e+01 2.4436872777056746e+00 2.4893409155285235e+00 -1 0 0
102 1 2.6233027666773112e+00 2.4405636041950065e+00 5.3302392527702223e+00 0 0 0
1 1 2.8173421890526562e+01 2.8164996635494020e+01 2.8190708147135446e+01 -1 -1 -1
126 1 1.1039881811301550e+01 5.2417777523833573e+00 5.4013207791575741e+00 0 0 0
7 1 8.4401010168256416e+00 -3.2473482258044584e-01 2.2071770703573681e+00 0 0 0
6 1 8.1312354062824745e+00 2.4443613790609624e+00 2.8185506268261349e+01 0 0 -1
12 1 1.0930087102884803e+01 2.5422328148656050e+00 2.3134381539387276e+00 0 0 0
16 1 1.3721687168926046e+01 5.2645280727707302e+00 2.5627594883734770e+00 0 0 0
11 1 1.3910677080821648e+01 -3.4857092288309965e-01 2.0022617696428964e+00 0 0 0
113 1 1.6745045214788867e+01 2.4803243074943033e+00 2.5494736791739960e+00 0 0 0
110 1 1.6603128087099016e+01 2.8274379074039867e+01 4.8659163083282291e+00 0 -1 0
29 1 1.0824365426440126e+01 5.4660060331563098e+00 2.7656855267411295e+01 0 0 -1
35 1 1.9450782294822865e+01 5.3310474212023999e+00 2.3187316331846537e+00 0 0 0
20 1 2.2711773910462696e+01 2.4452463979053336e+00 2.3119250663661028e+00 0 0 0
15 1 1.9681272362126315e+01 -3.3981182174025548e-01 2.2245289325925230e+00 0 0 0
118 1 2.5047606023560029e+01 2.3413127804072786e+00 5.3314534877653843e+00 0 0 0
39 1 2.5482246680328863e+01 5.3373350047390611e+00 2.3750836997725466e+00 0 0 0
19 1 2.5561461402229980e+01 -2.1751988732357982e-01 2.1344581713144470e+00 0 0 0
18 1 2.5433606320304285e+01 2.6706930084821408e+00 2.8263637821310020e+01 0 0 -1
23 1 2.7589606201046233e+00 5.3278115572055027e+00 2.4971051261946839e+00 0 0 0
43 1 2.3319709511419209e+00 1.1244055420506267e+01 2.3781886795955982e+00 0 0 0
21 1 -3.0045084482603890e-01 5.0883410491500420e+00 -2.7304104840222276e-01 0 0 0
22 1 2.7842774976296263e+00 8.0748047556948368e+00 -2.9294085410043663e-01 0 0 0
45 1 5.3984978008204196e+00 1.1151443550019438e+01 -3.4537818535549752e-01 0 0 0
27 1 8.4413074039744753e+00 5.7647144072598113e+00 2.3526303421690962e+00 0 0 0
28 1 5.5127825056941662e+00 8.3588016912350387e+00 2.2853538678535168e+00 0 0 0
32 1 1.0982131143549269e+01 8.4168962135033176e+00 2.1352120410304463e+00 0 0 0
26 1 7.9651738249574677e+00 8.2970802980111689e+00 2.8266581677420781e+01 0 0 -1
133 1 1.6454137648780780e+01 5.4916494542093881e+00 5.1437786910163350e+00 0 0 0
130 1 1.3861029159121694e+01 8.2528206276634126e+00 5.5293019254316595e+00 0 0 0
51 1 1.3850184637589292e+01 1.0910803774970184e+01 2.4108899253963321e+00 0 0 0
153 1 1.6613609115654505e+01 1.1228936610476056e+01 5.5271703099081382e+00 0 0 0
30 1 1.3661492883330268e+01 8.6313643891998098e+00 2.8052216163271744e+01 0 0 -1
33 1 1.6729904716467836e+01 5.3118749394420037e+00 2.8042116325152982e+01 0 0 -1
36 1 1.6367306793492070e+01 8.0781745212355158e+00 2.5156209662834463e+00 0 0 0
134 1 1.9409969962208088e+01 8.0127355532639566e+00 5.3929932548866155e+00 0 0 0
40 1 2.2262134303584602e+01 8.0135379397047952e+00 2.7323174175671170e+00 0 0 0
137 1 2.2465909437962871e+01 5.1344879677825404e+00 5.3084689609703624e+00 0 0 0
157 1 2.2159472288196227e+01 1.1036589203834465e+01 5.2363652439609716e+00 0 0 0
24 1 -2.5433299035336626e-01 8.3290865505497020e+00 2.0094598325642297e+00 0 0 0
138 1 2.5365618335074004e+01 8.0036501621040017e+00 5.2310049097871332e+00 0 0 0
59 1 2.5407114567090780e+01 1.0796157362481857e+01 2.6651287329596154e+00 0 0 0
141 1 2.8280875994642066e+01 1.1044814173369888e+01 5.4107732324314641e+00 -1 0 0
38 1 2.5222533643015417e+01 8.3358819665721811e+00 -3.0889547966008091e-01 0 0 0
41 1 2.8123690739063761e+01 1.1240702935436671e+01 2.8070128534432278e+01 -1 0 -1
142 1 2.3250616188447264e+00 1.4165445930921384e+01 5.2940628446840021e+00 0 0 0
48 1 5.2237062197673145e+00 1.4136531417387644e+01 2.3885988027313734e+00 0 0 0
165 1 5.3036691814897887e+00 1.6861294851121826e+01 5.4866774921366401e+00 0 0 0
42 1 2.4577388827925688e+00 1.3893181002171509e+01 2.8068489932611350e+01 0 0 -1
61 1 2.8201495379703438e+01 1.6753849112556601e+01 2.8046938136013132e+01 -1 0 -1
47 1 7.9693927563827227e+00 1.1404814804573970e+01 2.4652019818541051e+00 0 0 0
67 1 8.0029547007110367e+00 1.3941088108474796e+01 5.5161482421864223e+00 0 0 0
52 1 1.0883732543759992e+01 1.3837335085461049e+01 2.1317689402236706e+00 0 0 0
69 1 7.9342350495276612e+00 1.6801952346816165e+01 2.5001462531157714e+00 0 0 0
