LAMMPS data file via write_data, version 7 Aug 2019, timestep = 220034

500 atoms
1 atom types

-1.9077300245241222e+00 2.9807730024525728e+01 xlo xhi
-1.9077300245241222e+00 2.9807730024525728e+01 ylo yhi
-1.9077300245241222e+00 2.9807730024525728e+01 zlo zhi

Masses

1 83.798

Atoms # atomic

438 1 8.0055943992818257e-01 -7.9467455022111411e-01 2.5885335338403879e+00 1 1 1
318 1 1.5119253568129540e+00 2.9353075934319737e+00 2.7624631110315203e+00 1 0 0
304 1 -7.5650282907251887e-01 -1.6079324077482386e+00 -1.5622023869554786e+00 0 0 1
103 1 2.9363237617214665e+01 2.5573898649439482e+00 2.2459291478280408e+00 -1 0 0
436 1 2.0896958145412858e-01 2.1986649439733368e+00 -6.5235989786141069e-01 0 0 1
158 1 4.8944144004642114e+00 -6.5908026151222376e-01 5.9987584736486754e-01 1 0 0
12 1 9.6470145050717502e+00 -6.3794808022373828e-01 -3.8484896169931626e-01 0 0 0
257 1 1.3227676529570834e+01 -1.7561264488082449e+00 1.6002037412530257e-03 0 0 0
109 1 1.5467686847854930e+01 8.1502100895729868e-01 1.9377343356294214e+00 0 0 0
89 1 1.2627525965169525e+01 3.0125929162130527e+00 3.7999050884279706e-01 0 1 0
92 1 1.4233522393299351e+01 4.6547004112310582e+00 3.7576984163415705e+00 0 1 0
133 1 1.9360716049963855e+01 2.4411709605205933e-01 1.0751937991891296e+00 0 0 0
6 1 2.1951393586703439e+01 2.6950025543825333e+00 -1.0020994429988923e+00 0 0 0
145 1 2.2635503885868069e+01 2.9749431428302117e+01 4.0377372321641980e-01 -1 -1 0
87 1 1.9725415742224740e+01 4.8871868123767248e+00 7.9339569522446718e-01 0 1 0
229 1 1.7534811391965441e+01 2.3723233896172440e+00 -1.1146797842323304e+00 0 0 0
402 1 2.3208416751787709e+01 8.5217388682869366e-01 2.5316975381807367e+00 -1 0 1
387 1 2.7269793306970882e+01 1.9274411827245985e+00 -1.3110878093739404e+00 -1 1 1
414 1 2.5839862168687972e+01 3.8960963711124155e+00 2.8901373849825971e+00 0 0 1
69 1 1.1523086037552961e+00 8.2374817428690061e+00 2.1418254563857211e+00 0 0 0
480 1 2.1115471976723796e+00 5.5316414008085699e+00 -4.0009873955253417e-01 1 0 1
44 1 -1.5365019718356563e+00 5.6398584217558323e+00 3.9308392029279871e+00 0 0 0
403 1 1.2406476270368094e+01 7.0266765335311447e+00 1.0517949535302940e-01 0 0 1
71 1 4.4628138628944409e+00 8.2219262612377282e+00 -1.6253249044584486e+00 0 1 0
226 1 5.0706986306842801e+00 4.2902300672976681e+00 1.6780927950033182e+00 0 0 0
214 1 5.4313262693955604e+00 8.5481217473169284e+00 3.2696151669197544e+00 1 0 0
