LAMMPS data file via write_data, version 7 Aug 2019, timestep = 201182

500 atoms
1 atom types

-2.0848470247748434e+00 2.7084847024774419e+01 xlo xhi
-2.0848470247748434e+00 2.7084847024774419e+01 ylo yhi
-2.0848470247748434e+00 2.7084847024774419e+01 zlo zhi

Masses

1 83.798

Atoms # atomic

8 1 3.6149609240734915e+00 1.2619698292720640e+00 7.3666241807484889e-01 0 0 0
5 1 3.3670997016817301e+00 -2.0286685128819570e+00 -2.0545991792751641e+00 0 0 0
12 1 9.3462551160676544e+00 6.4495050857055336e-01 6.2783234581536895e-01 0 0 0
11 1 1.2545994349142118e+01 2.6982895862353548e+01 5.8906468285258073e-01 0 -1 0
16 1 1.5126550559087862e+01 9.7049104499895744e-01 9.6282265244991239e-01 0 0 0
14 1 1.8099843461202440e+01 8.2992380772960717e-01 -1.9900165196221467e+00 0 0 0
20 1 2.1094096572155614e+01 9.0945611811020521e-01 6.6330521619054705e-01 0 0 0
4 1 -2.0415426489134774e+00 6.4729983035971861e-01 1.0102357473458925e+00 0 0 0
23 1 2.6907489359782755e-01 3.5949261231615877e+00 1.1103001000004760e+00 0 0 0
27 1 6.8884846894359839e+00 3.4602658008578260e+00 8.2372372134906779e-01 0 0 0
31 1 1.2401334021044306e+01 3.9875112698382225e+00 5.3665055808049766e-01 0 0 0
35 1 1.8156738348761387e+01 3.7498194059802605e+00 9.4529780281934395e-01 0 0 0
39 1 2.4013206246591096e+01 3.5472659104796636e+00 8.2841972135108310e-01 0 0 0
24 1 2.6684138873683438e+01 6.3473841584038571e+00 8.1119830512423574e-01 -1 0 0
43 1 8.8332660010759234e-01 9.8100769170294413e+00 9.9774417581423558e-01 0 0 0
22 1 7.3600995545037362e-01 6.3987913188083088e+00 -2.0604077454402985e+00 0 0 0
28 1 3.3718806338547944e+00 6.5348915403930725e+00 1.0594304264741377e+00 0 0 0
45 1 3.9152269943266225e+00 8.9614352510120501e+00 -2.0102117724164117e+00 0 0 0
47 1 6.4429544345235534e+00 9.0869078331909385e+00 9.5469875002547733e-01 0 0 0
32 1 9.3849927114672766e+00 6.4084111878219900e+00 9.0056627722246096e-01 0 0 0
26 1 6.5403384737427537e+00 6.4617290451015972e+00 -1.9015359194350570e+00 0 0 0
49 1 9.3578451072705189e+00 9.6037422545186519e+00 -1.4327130421897931e+00 0 0 0
51 1 1.2722056466216028e+01 9.5643211353042172e+00 9.9915418636184850e-01 0 0 0
30 1 1.2375417976922089e+01 7.0276756634694113e+00 -1.5914537984825601e+00 0 0 0
36 1 1.5982991836233579e+01 6.6320839695791722e+00 9.5475272489529051e-01 0 0 0
55 1 1.8047686662726640e+01 9.8610660234035272e+00 1.1584600199579853e+00 0 0 0
53 1 1.5096231111492857e+01 9.7746990040760213e+00 -1.8535296478429961e+00 0 0 0
40 1 2.0778979943448320e+01 6.7809858837901995e+00 7.2731347826787474e-01 0 0 0
57 1 2.1041888435852016e+01 9.7449607039645905e+00 -1.9216287063698692e+00 0 0 0
59 1 2.4425367899403774e+01 9.4348312753702697e+00 6.9317116235398757e-01 0 0 0
38 1 2.4053601780808300e+01 6.5379374027168495e+00 -1.9223293549753491e+00 0 0 0
41 1 -1.9934428313487800e+00 9.4933021950090595e+00 -1.8798081861393590e+00 0 0 0
44 1 -1.7416357098644561e+00 1.2389717369420381e+01 1.1550519435346804e+00 0 0 0
42 1 8.1605434510417751e-01 1.2531079656438690e+01 -1.9897157829658854e+00 0 0 0
48 1 3.5178882231088879e+00 1.2434243071539369e+01 1.0399589707337213e+00 0 0 0
52 1 9.9189548964382883e+00 1.2646381144087114e+01 9.9324779354093717e-01 0 0 0
46 1 6.2324466586329255e+00 1.2631807782459930e+01 -1.5071232384842594e+00 0 0 0
50 1 1.2396925547322144e+01 1.2742795333875064e+01 -1.8591397444731803e+00 0 0 0
56 1 1.5274569160193264e+01 1.2636247115203959e+01 9.4758907156921257e-01 0 0 0
54 1 1.8055242803387934e+01 1.2352887903786886e+01 2.7082253403468727e+01 0 0 -1
60 1 2.1826788533971296e+01 1.2623562268563852e+01 7.1493438372440687e-01 0 0 0
63 1 1.0080431628487458e+00 1.5441569404867669e+01 7.5364681650882170e-01 0 0 0
64 1 -1.7925638392027579e+00 1.8164795768404964e+01 6.1873382208029248e-01 0 0 0
68 1 3.4105219280197439e+00 1.8451830489252877e+01 5.9493211000267499e-01 0 0 0
67 1 6.7636377879545933e+00 1.6044441945419671e+01 6.9544186184607781e-01 0 0 0
72 1 1.0004419631657852e+01 1.8333705339946206e+01 5.4846877748978295e-01 0 0 0
