LAMMPS (7 Aug 2019)
Lattice spacing in x,y,z = 5 5 5
Created orthogonal box = (0 0 0) to (20 20 20)
  1 by 1 by 1 MPI processor grid
Created 256 atoms
  create_atoms CPU = 0.000323057 secs
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:168)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : real
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
Per MPI rank memory allocation (min/avg/max) = 5.508 | 5.508 | 5.508 Mbytes
Step Temp PotEng Press Volume Density Lx 
       0            0   -62.702936    42953.781         8000    4.4527949           20 
      10            0   -77.593119    42047.338     8024.024    4.4394632        20.02 
      20            0   -92.197814    41157.658    8048.0961    4.4261846        20.04 
      30            0   -106.52163    40284.436    8072.2162     4.412959        20.06 
      40            0   -120.56912    39427.372    8096.3845     4.399786        20.08 
      50            0   -134.34473    38586.169     8120.601    4.3866654         20.1 
      60            0   -147.85286    37760.541    8144.8657    4.3735969        20.12 
      70            0   -161.09785    36950.202    8169.1787    4.3605802        20.14 
      80            0   -174.08395    36154.874    8193.5401    4.3476152        20.16 
      90            0   -186.81533    35374.285    8217.9498    4.3347015        20.18 
     100            0   -199.29614    34608.166     8242.408    4.3218389         20.2 
     110            0   -211.53041    33856.254    8266.9146    4.3090271        20.22 
     120            0   -223.52215     33118.29    8291.4698    4.2962659        20.24 
     130            0   -235.27528    32394.021    8316.0736    4.2835551        20.26 
     140            0   -246.79367    31683.198     8340.726    4.2708943        20.28 
     150            0   -258.08112    30985.577     8365.427    4.2582834         20.3 
     160            0   -269.14137    30300.919    8390.1768    4.2457221        20.32 
     170            0   -279.97812    29628.987    8414.9753    4.2332102        20.34 
     180            0   -290.59497    28969.551    8439.8227    4.2207474        20.36 
     190            0   -300.99551    28322.385    8464.7189    4.2083334        20.38 
     200            0   -311.18324    27687.265     8489.664    4.1959681         20.4 
     210            0   -321.16162    27063.974    8514.6581    4.1836512        20.42 
     220            0   -330.93405    26452.298    8539.7012    4.1713824        20.44 
     230            0   -340.50388    25852.025    8564.7933    4.1591616        20.46 
     240            0    -349.8744    25262.949    8589.9346    4.1469884        20.48 
     250            0   -359.04885    24684.867     8615.125    4.1348627         20.5 
     260            0   -368.03043    24117.582    8640.3646    4.1227843        20.52 
     270            0   -376.82227    23560.896    8665.6535    4.1107528        20.54 
     280            0   -385.42746    23014.619    8690.9916    4.0987681        20.56 
     290            0   -393.84906    22478.562    8716.3791    4.0868299        20.58 
     300            0   -402.09004     21952.54     8741.816    4.0749381         20.6 
     310            0   -410.15336    21436.373    8767.3023    4.0630924        20.62 
     320            0   -418.04192    20929.881    8792.8381    4.0512925        20.64 
     330            0   -425.75857    20432.891    8818.4235    4.0395383        20.66 
     340            0   -433.30612     19945.23    8844.0584    4.0278295        20.68 
     350            0   -440.68734     19466.73     8869.743    4.0161659         20.7 
     360            0   -447.90494    18997.225    8895.4772    4.0045473        20.72 
     370            0    -454.9616    18536.554    8921.2612    3.9929734        20.74 
     380            0   -461.85997    18084.557     8947.095    3.9814442        20.76 
     390            0   -468.60263    17641.077    8972.9786    3.9699592        20.78 
     400            0   -475.19214    17205.961     8998.912    3.9585184         20.8 
     410            0   -481.63101    16779.058    9024.8954    3.9471216        20.82 
     420            0   -487.92172    16360.219    9050.9287    3.9357684        20.84 
     430            0    -494.0667      15949.3    9077.0121    3.9244587        20.86 
     440            0   -500.06834    15546.158    9103.1455    3.9131923        20.88 
     450            0   -505.92902    15150.652     9129.329     3.901969         20.9 
     460            0   -511.65104    14762.645    9155.5627    3.8907886        20.92 
     470            0    -517.2367    14382.001    9181.8466    3.8796509        20.94 
     480            0   -522.68825    14008.589    9208.1807    3.8685556        20.96 
     490            0   -528.00789    13642.278    9234.5652    3.8575026        20.98 
     500            0   -533.19781    13282.939         9261    3.8464916           21 
     510            0   -538.26016    12930.448    9287.4852    3.8355226        21.02 
     520            0   -543.19704    12584.681    9314.0209    3.8245952        21.04 
     530            0   -548.01054    12245.517     9340.607    3.8137092        21.06 
     540            0   -552.70269    11912.837    9367.2437    3.8028646        21.08 
     550            0   -557.27552    11586.525     9393.931     3.792061         21.1 
     560            0   -561.73101    11266.465    9420.6689    3.7812983        21.12 
     570            0    -566.0711    10952.546    9447.4575    3.7705763        21.14 
     580            0   -570.29773    10644.656    9474.2969    3.7598948        21.16 
     590            0   -574.41277    10342.688     9501.187    3.7492535        21.18 
     600            0   -578.41809    10046.534     9528.128    3.7386525         21.2 
     610            0   -582.31552    9756.0905    9555.1198    3.7280913        21.22 
     620            0   -586.10687    9471.2543    9582.1626    3.7175699        21.24 
     630            0    -589.7939    9191.9245    9609.2564     3.707088        21.26 
     640            0   -593.37838    8918.0022    9636.4012    3.6966455        21.28 
     650            0   -596.86201    8649.3899     9663.597    3.6862422         21.3 
     660            0   -600.24649    8385.9921     9690.844    3.6758779        21.32 
     670            0   -603.53348    8127.7151    9718.1421    3.6655524        21.34 
     680            0   -606.72463    7874.4666    9745.4915    3.6552655        21.36 
     690            0   -609.82156    7626.1562    9772.8921    3.6450171        21.38 
     700            0   -612.82584    7382.6951     9800.344     3.634807         21.4 
     710            0   -615.73905     7143.996    9827.8473     3.624635        21.42 
     720            0   -618.56272    6909.9731     9855.402    3.6145009        21.44 
     730            0   -621.29837    6680.5424    9883.0081    3.6044045        21.46 
     740            0    -623.9475    6455.6211    9910.6658    3.5943457        21.48 
     750            0   -626.51157    6235.1282     9938.375    3.5843243         21.5 
     760            0   -628.99203    6018.9839    9966.1358    3.5743401        21.52 
     770            0    -631.3903    5807.1099    9993.9483     3.564393        21.54 
     780            0   -633.70779    5599.4293    10021.812    3.5544827        21.56 
     790            0   -635.94586    5395.8667    10049.728    3.5446092        21.58 
     800            0   -638.10589    5196.3478    10077.696    3.5347722         21.6 
     810            0   -640.18921    5000.7998    10105.716    3.5249715        21.62 
     820            0   -642.19712    4809.1513    10133.787     3.515207        21.64 
     830            0   -644.13094    4621.3319     10161.91    3.5054786        21.66 
     840            0   -645.99193    4437.2727    10190.086     3.495786        21.68 
     850            0   -647.78135    4256.9058    10218.313    3.4861292         21.7 
     860            0   -649.50043    4080.1648    10246.592    3.4765079        21.72 
     870            0   -651.15039    3906.9842    10274.924    3.4669219        21.74 
     880            0   -652.73242    3737.2998    10303.308    3.4573712        21.76 
     890            0   -654.24772    3571.0487    10331.744    3.4478555        21.78 
     900            0   -655.69743    3408.1688    10360.232    3.4383747         21.8 
     910            0   -657.08269    3248.5993    10388.773    3.4289286        21.82 
     920            0   -658.40464    3092.2805    10417.366    3.4195171        21.84 
     930            0   -659.66437    2939.1536    10446.011      3.41014        21.86 
     940            0   -660.86299    2789.1611    10474.709    3.4007971        21.88 
     950            0   -662.00155    2642.2463    10503.459    3.3914884         21.9 
     960            0   -663.08112    2498.3536    10532.262    3.3822136        21.92 
     970            0   -664.10273    2357.4284    10561.117    3.3729726        21.94 
     980            0   -665.06741     2219.417    10590.026    3.3637652        21.96 
     990            0   -665.97616    2084.2667    10618.986    3.3545913        21.98 
    1000            0   -666.82998    1951.9257        10648    3.3454507           22 
    1010            0   -667.62984    1822.3433    10677.066    3.3363433        22.02 
    1020            0    -668.3767    1695.4695    10706.186     3.327269        22.04 
    1030            0    -669.0715    1571.2551    10735.358    3.3182275        22.06 
    1040            0   -669.71518    1449.6521    10764.583    3.3092187        22.08 
    1050            0   -670.30866     1330.613    10793.861    3.3002425         22.1 
    1060            0   -670.85283    1214.0915    10823.192    3.2912988        22.12 
    1070            0   -671.34858    1100.0417    10852.576    3.2823873        22.14 
    1080            0   -671.79679    988.41895    10882.014     3.273508        22.16 
    1090            0   -672.19832    879.17906    10911.504    3.2646607        22.18 
    1100            0   -672.55401    772.27878    10941.048    3.2558453         22.2 
