LAMMPS (7 Aug 2019)
Lattice spacing in x,y,z = 5 5 5
Created orthogonal box = (0 0 0) to (35 35 35)
  1 by 1 by 1 MPI processor grid
Created 1372 atoms
  create_atoms CPU = 0.000369072 secs
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:168)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 9 9 9
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : real
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
Per MPI rank memory allocation (min/avg/max) = 5.635 | 5.635 | 5.635 Mbytes
Step Temp PotEng Press Volume Density Lx 
       0            0   -336.04855    42953.781        42875    4.4527949           35 
      10            0   -415.85062    42047.338    43003.754    4.4394632       35.035 
      20            0   -494.12266    41157.658    43132.765    4.4261846        35.07 
      30            0   -570.88938    40284.436    43262.034     4.412959       35.105 
      40            0    -646.1751    39427.372    43391.561     4.399786        35.14 
      50            0   -720.00378    38586.169    43521.346    4.3866654       35.175 
      60            0   -792.39895    37760.541     43651.39    4.3735969        35.21 
      70            0    -863.3838    36950.202    43781.692    4.3605802       35.245 
      80            0   -932.98115    36154.874    43912.254    4.3476152        35.28 
      90            0   -1001.2134    35374.285    44043.075    4.3347015       35.315 
     100            0   -1068.1027    34608.166    44174.155    4.3218389        35.35 
     110            0   -1133.6708    33856.254    44305.496    4.3090271       35.385 
     120            0    -1197.939     33118.29    44437.096    4.2962659        35.42 
     130            0   -1260.9285    32394.021    44568.957    4.2835551       35.455 
     140            0   -1322.6598    31683.198    44701.078    4.2708943        35.49 
     150            0   -1383.1535    30985.577     44833.46    4.2582834       35.525 
     160            0   -1442.4296    30300.919    44966.104    4.2457221        35.56 
     170            0   -1500.5077    29628.987    45099.008    4.2332102       35.595 
     180            0   -1557.4074    28969.551    45232.175    4.2207474        35.63 
     190            0   -1613.1478    28322.385    45365.603    4.2083334       35.665 
     200            0   -1667.7477    27687.265    45499.293    4.1959681         35.7 
     210            0   -1721.2255    27063.974    45633.246    4.1836512       35.735 
     220            0   -1773.5997    26452.298    45767.461    4.1713824        35.77 
     230            0    -1824.888    25852.025    45901.939    4.1591616       35.805 
     240            0   -1875.1081    25262.949    46036.681    4.1469884        35.84 
     250            0   -1924.2774    24684.867    46171.686    4.1348627       35.875 
     260            0   -1972.4131    24117.582    46306.954    4.1227843        35.91 
