LAMMPS (7 Aug 2019)
Lattice spacing in x,y,z = 5 5 5
Created orthogonal box = (0 0 0) to (40 40 40)
  1 by 1 by 1 MPI processor grid
Created 2048 atoms
  create_atoms CPU = 0.000761986 secs
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:168)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 10 10 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : real
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
Per MPI rank memory allocation (min/avg/max) = 5.71 | 5.71 | 5.71 Mbytes
Step Temp PotEng Press Volume Density Lx 
       0            0   -501.62349    42953.781        64000    4.4527949           40 
      10            0   -620.74495    42047.338    64192.192    4.4394632        40.04 
      20            0   -737.58251    41157.658    64384.769    4.4261846        40.08 
      30            0   -852.17307    40284.436     64577.73     4.412959        40.12 
      40            0   -964.55292    39427.372    64771.076     4.399786        40.16 
      50            0   -1074.7578    38586.169    64964.808    4.3866654         40.2 
      60            0   -1182.8229    37760.541    65158.926    4.3735969        40.24 
      70            0   -1288.7828    36950.202     65353.43    4.3605802        40.28 
      80            0   -1392.6716    36154.874    65548.321    4.3476152        40.32 
      90            0   -1494.5227    35374.285    65743.599    4.3347015        40.36 
     100            0   -1594.3691    34608.166    65939.264    4.3218389         40.4 
     110            0   -1692.2433    33856.254    66135.317    4.3090271        40.44 
     120            0   -1788.1772     33118.29    66331.759    4.2962659        40.48 
     130            0   -1882.2023    32394.021    66528.589    4.2835551        40.52 
     140            0   -1974.3494    31683.198    66725.808    4.2708943        40.56 
     150            0    -2064.649    30985.577    66923.416    4.2582834         40.6 
     160            0    -2153.131    30300.919    67121.414    4.2457221        40.64 
     170            0   -2239.8249    29628.987    67319.802    4.2332102        40.68 
     180            0   -2324.7598    28969.551    67518.581    4.2207474        40.72 
     190            0   -2407.9641    28322.385    67717.751    4.2083334        40.76 
     200            0   -2489.4659    27687.265    67917.312    4.1959681         40.8 
     210            0   -2569.2929    27063.974    68117.265    4.1836512        40.84 
     220            0   -2647.4724    26452.298    68317.609    4.1713824        40.88 
     230            0    -2724.031    25852.025    68518.347    4.1591616        40.92 
     240            0   -2798.9952    25262.949    68719.477    4.1469884        40.96 
     250            0   -2872.3908    24684.867        68921    4.1348627           41 
     260            0   -2944.2434    24117.582    69122.917    4.1227843        41.04 
     270            0   -3014.5781    23560.896    69325.228    4.1107528        41.08 
     280            0   -3083.4197    23014.619    69527.933    4.0987681        41.12 
     290            0   -3150.7925    22478.562    69731.033    4.0868299        41.16 
     300            0   -3216.7203     21952.54    69934.528    4.0749381         41.2 
     310            0   -3281.2269    21436.373    70138.419    4.0630924        41.24 
     320            0   -3344.3354    20929.881    70342.705    4.0512925        41.28 
     330            0   -3406.0686    20432.891    70547.388    4.0395383        41.32 
     340            0    -3466.449     19945.23    70752.467    4.0278295        41.36 
     350            0   -3525.4987     19466.73    70957.944    4.0161659         41.4 
     360            0   -3583.2395    18997.225    71163.818    4.0045473        41.44 
     370            0   -3639.6928    18536.554     71370.09    3.9929734        41.48 
     380            0   -3694.8797    18084.557     71576.76    3.9814442        41.52 
     390            0    -3748.821    17641.077    71783.828    3.9699592        41.56 
     400            0   -3801.5371    17205.961    71991.296    3.9585184         41.6 
     410            0   -3853.0481    16779.058    72199.163    3.9471216        41.64 
     420            0   -3903.3737    16360.219     72407.43    3.9357684        41.68 
     430            0   -3952.5336      15949.3    72616.096    3.9244587        41.72 
     440            0   -4000.5467    15546.158    72825.164    3.9131923        41.76 
     450            0   -4047.4321    15150.652    73034.632     3.901969         41.8 
     460            0   -4093.2083    14762.645    73244.502    3.8907886        41.84 
     470            0   -4137.8936    14382.001    73454.773    3.8796509        41.88 
     480            0    -4181.506    14008.589    73665.446    3.8685556        41.92 
     490            0   -4224.0631    13642.278    73876.522    3.8575026        41.96 
     500            0   -4265.5825    13282.939        74088    3.8464916           42 
     510            0   -4306.0813    12930.448    74299.882    3.8355226        42.04 
     520            0   -4345.5763    12584.681    74512.167    3.8245952        42.08 
     530            0   -4384.0843    12245.517    74724.856    3.8137092        42.12 
     540            0   -4421.6215    11912.837     74937.95    3.8028646        42.16 
     550            0   -4458.2042    11586.525    75151.448     3.792061         42.2 
     560            0   -4493.8481    11266.465    75365.351    3.7812983        42.24 
     570            0   -4528.5688    10952.546     75579.66    3.7705763        42.28 
     580            0   -4562.3818    10644.656    75794.375    3.7598948        42.32 
     590            0   -4595.3021    10342.688    76009.496    3.7492535        42.36 
     600            0   -4627.3447    10046.534    76225.024    3.7386525         42.4 
     610            0   -4658.5242    9756.0905    76440.959    3.7280913        42.44 
     620            0   -4688.8549    9471.2543    76657.301    3.7175699        42.48 
     630            0   -4718.3512    9191.9245    76874.051     3.707088        42.52 
     640            0    -4747.027    8918.0022    77091.209    3.6966455        42.56 
     650            0   -4774.8961    8649.3899    77308.776    3.6862422         42.6 
     660            0   -4801.9719    8385.9921    77526.752    3.6758779        42.64 
     670            0   -4828.2679    8127.7151    77745.137    3.6655524        42.68 
     680            0   -4853.7971    7874.4666    77963.932    3.6552655        42.72 
     690            0   -4878.5725    7626.1562    78183.137    3.6450171        42.76 
     700            0   -4902.6067    7382.6951    78402.752     3.634807         42.8 
     710            0   -4925.9124     7143.996    78622.778     3.624635        42.84 
     720            0   -4948.5018    6909.9731    78843.216    3.6145009        42.88 
     730            0    -4970.387    6680.5424    79064.065    3.6044045        42.92 
     740            0     -4991.58    6455.6211    79285.326    3.5943457        42.96 
     750            0   -5012.0926    6235.1282        79507    3.5843243           43 
     760            0   -5031.9362    6018.9839    79729.086    3.5743401        43.04 
     770            0   -5051.1224    5807.1099    79951.586     3.564393        43.08 
     780            0   -5069.6623    5599.4293    80174.499    3.5544827        43.12 
     790            0   -5087.5669    5395.8667    80397.826    3.5446092        43.16 
     800            0   -5104.8471    5196.3478    80621.568    3.5347722         43.2 
     810            0   -5121.5136    5000.7998    80845.724    3.5249715        43.24 
     820            0    -5137.577    4809.1513    81070.296     3.515207        43.28 
     830            0   -5153.0475    4621.3319    81295.282    3.5054786        43.32 
     840            0   -5167.9354    4437.2727    81520.685     3.495786        43.36 
     850            0   -5182.2508    4256.9058    81746.504    3.4861292         43.4 
     860            0   -5196.0034    4080.1648     81972.74    3.4765079        43.44 
     870            0   -5209.2031    3906.9842    82199.392    3.4669219        43.48 
     880            0   -5221.8594    3737.2998    82426.462    3.4573712        43.52 
     890            0   -5233.9817    3571.0487     82653.95    3.4478555        43.56 
     900            0   -5245.5794    3408.1688    82881.856    3.4383747         43.6 
     910            0   -5256.6615    3248.5993    83110.181    3.4289286        43.64 
     920            0   -5267.2371    3092.2805    83338.924    3.4195171        43.68 
     930            0    -5277.315    2939.1536    83568.087      3.41014        43.72 
     940            0   -5286.9039    2789.1611    83797.669    3.4007971        43.76 
     950            0   -5296.0124    2642.2463    84027.672    3.3914884         43.8 
     960            0   -5304.6489    2498.3536    84258.095    3.3822136        43.84 
     970            0   -5312.8218    2357.4284    84488.939    3.3729726        43.88 
     980            0   -5320.5393     2219.417    84720.204    3.3637652        43.92 
     990            0   -5327.8093    2084.2667    84951.891    3.3545913        43.96 
    1000            0   -5334.6398    1951.9257        85184    3.3454507           44 
    1010            0   -5341.0387    1822.3433    85416.531    3.3363433        44.04 
    1020            0   -5347.0136    1695.4695    85649.485     3.327269        44.08 
    1030            0    -5352.572    1571.2551    85882.863    3.3182275        44.12 
    1040            0   -5357.7215    1449.6521    86116.663    3.3092187        44.16 
    1050            0   -5362.4693     1330.613    86350.888    3.3002425         44.2 
    1060            0   -5366.8227    1214.0915    86585.537    3.2912988        44.24 
    1070            0   -5370.7887    1100.0417    86820.611    3.2823873        44.28 
    1080            0   -5374.3743    988.41895     87056.11     3.273508        44.32 
    1090            0   -5377.5865    879.17906    87292.034    3.2646607        44.36 
    1100            0   -5380.4321    772.27878    87528.384    3.2558453         44.4 
    1110            0   -5382.9175    667.67558     87765.16    3.2470615        44.44 
    1120            0   -5385.0495    565.32769    88002.363    3.2383093        44.48 
    1130            0   -5386.8345    465.19409    88239.993    3.2295886        44.52 
