LAMMPS (7 Aug 2019)
Lattice spacing in x,y,z = 5 5 5
Created orthogonal box = (0 0 0) to (25 25 25)
  1 by 1 by 1 MPI processor grid
Created 500 atoms
  create_atoms CPU = 0.0003829 secs
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:168)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 7 7 7
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : real
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
Per MPI rank memory allocation (min/avg/max) = 5.539 | 5.539 | 5.539 Mbytes
Step Temp PotEng Press Volume Density Lx 
       0            0   -122.46667    42953.781        15625    4.4527949           25 
      10            0   -151.54906    42047.338    15671.922    4.4394632       25.025 
      20            0   -180.07386    41157.658    15718.938    4.4261846        25.05 
      30            0   -208.05006    40284.436    15766.047     4.412959       25.075 
      40            0   -235.48655    39427.372    15813.251     4.399786         25.1 
      50            0   -262.39205    38586.169    15860.549    4.3866654       25.125 
      60            0   -288.77513    37760.541    15907.941    4.3735969        25.15 
      70            0   -314.64424    36950.202    15955.427    4.3605802       25.175 
      80            0   -340.00771    36154.874    16003.008    4.3476152         25.2 
      90            0    -364.8737    35374.285    16050.683    4.3347015       25.225 
     100            0   -389.25027    34608.166    16098.453    4.3218389        25.25 
     110            0   -413.14534    33856.254    16146.318    4.3090271       25.275 
     120            0   -436.56671     33118.29    16194.277    4.2962659         25.3 
     130            0   -459.52204    32394.021    16242.331    4.2835551       25.325 
     140            0   -482.01889    31683.198     16290.48    4.2708943        25.35 
     150            0   -504.06469    30985.577    16338.725    4.2582834       25.375 
     160            0   -525.66675    30300.919    16387.064    4.2457221         25.4 
     170            0   -546.83226    29628.987    16435.499    4.2332102       25.425 
     180            0    -567.5683    28969.551    16484.029    4.2207474        25.45 
     190            0   -587.88185    28322.385    16532.654    4.2083334       25.475 
     200            0   -607.77976    27687.265    16581.375    4.1959681         25.5 
     210            0   -627.26878    27063.974    16630.192    4.1836512       25.525 
     220            0   -646.35556    26452.298    16679.104    4.1713824        25.55 
     230            0   -665.04663    25852.025    16728.112    4.1591616       25.575 
     240            0   -683.34843    25262.949    16777.216    4.1469884         25.6 
     250            0   -701.26728    24684.867    16826.416    4.1348627       25.625 
     260            0   -718.80942    24117.582    16875.712    4.1227843        25.65 
     270            0   -735.98099    23560.896    16925.104    4.1107528       25.675 
     280            0   -752.78802    23014.619    16974.593    4.0987681         25.7 
     290            0   -769.23644    22478.562    17024.178    4.0868299       25.725 
     300            0   -785.33211     21952.54    17073.859    4.0749381        25.75 
     310            0   -801.08079    21436.373    17123.637    4.0630924       25.775 
     320            0   -816.48813    20929.881    17173.512    4.0512925         25.8 
     330            0   -831.55971    20432.891    17223.483    4.0395383       25.825 
