LAMMPS data file via write_data, version 7 Aug 2019, timestep = 21182

500 atoms
1 atom types

-1.4718955016638464e+00 2.6471895501663731e+01 xlo xhi
-1.4718955016638464e+00 2.6471895501663731e+01 ylo yhi
-1.4718955016638464e+00 2.6471895501663731e+01 zlo zhi

Masses

1 83.798

Atoms # atomic

2 1 1.3175467600729824e+00 1.3124387331578160e+00 2.6469913993671234e+01 0 0 -1
3 1 1.3370076097069457e+00 -1.4667097552361479e+00 1.3296018353027930e+00 0 0 0
4 1 2.6471130209934795e+01 1.3236102268219239e+00 1.3234641945597669e+00 -1 0 0
8 1 4.1267788615596874e+00 1.3436584614675007e+00 1.3181808096976004e+00 0 0 0
7 1 6.9236468916830081e+00 -1.4674063140012741e+00 1.3160861468986034e+00 0 0 0
6 1 6.9222370139616256e+00 1.3431125227147036e+00 -1.4665483629890841e+00 0 0 0
12 1 9.7167799467838307e+00 1.3379503141986651e+00 1.3345941248452706e+00 0 0 0
16 1 1.5315484144219868e+01 1.3432721961659402e+00 1.3295840075578429e+00 0 0 0
20 1 2.0891732733056784e+01 1.3230470344552088e+00 1.3184202994745964e+00 0 0 0
19 1 2.3694253449991336e+01 -1.4535313570989266e+00 1.3272663937019722e+00 0 0 0
23 1 1.3157051157021371e+00 4.1197475836609065e+00 1.3084617268722574e+00 0 0 0
24 1 2.6458142410878022e+01 6.9018937557359923e+00 1.3194155558232077e+00 -1 0 0
21 1 2.6457961601590831e+01 4.0986920874492299e+00 2.6460375124789163e+01 -1 0 -1
27 1 6.9320666990840376e+00 4.1423139701329212e+00 1.3301215562757229e+00 0 0 0
28 1 4.1323200649620162e+00 6.9223399498430123e+00 1.3154881266926948e+00 0 0 0
25 1 4.1319054763381216e+00 4.1279439286097501e+00 -1.4697383420230885e+00 0 0 0
26 1 6.9317662886595581e+00 6.9319798905889076e+00 -1.4694377398896639e+00 0 0 0
32 1 9.7236980093721783e+00 6.9320770138889873e+00 1.3277390243102065e+00 0 0 0
29 1 9.7200021149523188e+00 4.1308380616398885e+00 -1.4657540175350376e+00 0 0 0
30 1 1.2497038138116352e+01 6.9120612804184454e+00 2.6462648175188207e+01 0 0 -1
31 1 1.2515583927473065e+01 4.1250742384935819e+00 1.3329094126089767e+00 0 0 0
36 1 1.5285470004794048e+01 6.9166936554199090e+00 1.3117644887728570e+00 0 0 0
35 1 1.8106518001168581e+01 4.1339594156444974e+00 1.3025426483592351e+00 0 0 0
40 1 2.0893952432474663e+01 6.9060548767487404e+00 1.3243272066803371e+00 0 0 0
39 1 2.3671916633956130e+01 4.1142303094830455e+00 1.3304569803463164e+00 0 0 0
38 1 2.3680762056602148e+01 6.9096619652643660e+00 2.6463534498638978e+01 0 0 -1
43 1 1.3291810676303824e+00 9.6956542622354327e+00 1.3197578664235610e+00 0 0 0
44 1 -1.4671539557404629e+00 1.2495170940536303e+01 1.3419494883957910e+00 0 0 0
41 1 2.6457201082618706e+01 9.7189940515426851e+00 -1.4513947330673966e+00 -1 0 0
47 1 6.9418115757699006e+00 9.7124404368113666e+00 1.3241603309348307e+00 0 0 0
48 1 4.1419491470102932e+00 1.2501666492984414e+01 1.3215644187293489e+00 0 0 0
52 1 9.7143968684722513e+00 1.2512273267003012e+01 1.3159833640654379e+00 0 0 0
49 1 9.7123037850073324e+00 9.7234490571714609e+00 2.6446154233581879e+01 0 0 -1
51 1 1.2494418505930609e+01 9.7266760202781146e+00 1.3000977665569446e+00 0 0 0
55 1 1.8085350244827303e+01 9.6866010639600351e+00 1.3265796481620922e+00 0 0 0
60 1 2.0875436439138269e+01 1.2468866745984863e+01 1.3264169644140336e+00 0 0 0
57 1 2.0885717274844325e+01 9.6974648583585061e+00 -1.4668333629901134e+00 0 0 0
59 1 2.3674056465926206e+01 9.6916428120716898e+00 1.3395934230754398e+00 0 0 0
58 1 2.3673330163244287e+01 1.2501986554676876e+01 -1.4626590871692080e+00 0 0 0
63 1 1.3370973008255680e+00 1.5296044302566854e+01 1.3409507777442768e+00 0 0 0
61 1 -1.4595988548981220e+00 1.5295696495826745e+01 -1.4645468107342787e+00 0 0 0
67 1 6.9167096926271228e+00 1.5310531447302472e+01 1.3093689986814154e+00 0 0 0
71 1 1.2502917569820081e+01 1.5291791550796455e+01 1.3340291887732794e+00 0 0 0
56 1 1.5290904704923813e+01 1.2492189855143906e+01 1.3345833889335408e+00 0 0 0
75 1 1.8092565357715451e+01 1.5274923144738485e+01 1.3355448062585205e+00 0 0 0
77 1 2.0866773155111183e+01 1.5287451719382359e+01 -1.4538998476400378e+00 0 0 0
79 1 2.3680984890694916e+01 1.5267280643431052e+01 1.3374267834935494e+00 0 0 0
62 1 1.3253540297632669e+00 1.8092376540153985e+01 2.6464927131270848e+01 0 0 -1
64 1 -1.4535856683004393e+00 1.8075487100380656e+01 1.3341608407573040e+00 0 0 0
83 1 1.3281301085697397e+00 2.0885875723024817e+01 1.3171505401823103e+00 0 0 0
81 1 -1.4635246050973110e+00 2.0883991979219722e+01 -1.4623360789379285e+00 0 0 0
68 1 4.1164737961870079e+00 1.8098431690166137e+01 1.3272247038656420e+00 0 0 0
85 1 4.1268302990469135e+00 2.0894694760252428e+01 2.6470866772786554e+01 0 0 -1
87 1 6.9150087226031989e+00 2.0898976840157395e+01 1.3300130748688974e+00 0 0 0
72 1 9.7099578355864775e+00 1.8114195885380255e+01 1.3264744902356691e+00 0 0 0
91 1 1.2502396661896535e+01 2.0896385645477608e+01 1.3244276045941548e+00 0 0 0
